ID,Created At,Text
517660415258808320,Thu Oct 02 13:00:35 +0000 2014,"Good morning, everyone. RT @BuzzFeedNews: Ferguson Grand Jury Being Investigated For Possible Misconduct http://t.co/DWJr62L9sI"
517659714558386176,Thu Oct 02 12:57:48 +0000 2014,"RT @BrianLehrer: Today, #BL25 looks at 1992, the year that AIDS was the number one killer for young US males. http://t.co/U6y5Uofx1L http:/…"
517658447949881344,Thu Oct 02 12:52:46 +0000 2014,@ellievhall @MattBellassai !!!
517657539769794560,Thu Oct 02 12:49:09 +0000 2014,RT @Gawker: Police officer who tased unarmed 61-year-old black woman suspended. http://t.co/IH4Yg16wP0
517656375934332928,Thu Oct 02 12:44:32 +0000 2014,"RT @snpsnpsnp: why do so many ""misandrists"" have boyfriends? well *Daisy Buchanan voice* have you ever heard of... Keeping Your Enemy Closer"
517514209161396225,Thu Oct 02 03:19:37 +0000 2014,... RT @weeddude: Dallas Cowboys Player C.J. Spillman Under Investigation For Sexually Assaulting Woman http://t.co/wqwUuSZnwm
517505457821614080,Thu Oct 02 02:44:50 +0000 2014,@ianxcarlos @jersing *appears*
517503539401469954,Thu Oct 02 02:37:13 +0000 2014,"RT @chrisgeidner: Russian media is now reporting that the minor exchange student is seeking US asylum bc he's gay, @jlfeder updates: http:/…"
517503520548089856,Thu Oct 02 02:37:08 +0000 2014,"RT @chrisgeidner: This morning: Russia Suspends U.S. Exchange Program, Claiming Student Was Illegally Adopted By Same-Sex Couple - http://t…"
517482146337140736,Thu Oct 02 01:12:12 +0000 2014,RT @elcezsays: How did I miss @MariposaBoy talking about #memoir at @EssayingDaily!? About to read his Butterfly Boy. http://t.co/mWBtarSMsb
517481198495735810,Thu Oct 02 01:08:26 +0000 2014,Photo: Gurl. http://t.co/0B0DG5V2iG
517476212982448128,Thu Oct 02 00:48:38 +0000 2014,RT @chocobohomo: “I should make Sam Smith my safe word because it’s something I would never say willingly.” - @theferocity
517458324472991744,Wed Oct 01 23:37:33 +0000 2014,LISTEN UP! @mjkiebus is on a journey and needs our help. Read this now or maybe don't talk to me ever again: http://t.co/vseUw0IcSL
517457156749422592,Wed Oct 01 23:32:54 +0000 2014,"@simonefiasco Well, that took a turn."
517454984217366529,Wed Oct 01 23:24:16 +0000 2014,How LGBT Representation On Television Has Changed Over The Last Year http://t.co/aEDwzKt3qu
517453219304591360,Wed Oct 01 23:17:15 +0000 2014,RT @imjasondiamond: Just realized that tomorrow I get to hang out with @mikkipedia @knguyen @theferocity @RahawaHaile @pilotbacon http://t.…
517422131374989312,Wed Oct 01 21:13:44 +0000 2014,"RT @SkarSkarSkar: Seriously: You Should Stop What You’re Doing And Watch ""Transparent"" Right Now http://t.co/VZf1QPJSeh"
517420189810716673,Wed Oct 01 21:06:01 +0000 2014,@MaryLiterary Yaaaaaaaas.
517410496245690368,Wed Oct 01 20:27:30 +0000 2014,RT @BuzzFeedNews: Florida Man Convicted Of First Degree Murder For Killing Black Teen In Loud Music Dispute http://t.co/VvkRNS4qE2 http://t…
517392011192979456,Wed Oct 01 19:14:02 +0000 2014,"You Propose On The Brooklyn Bridge, Try Not To Drop The Ring http://t.co/go48PJgJ4b"
517389807732154368,Wed Oct 01 19:05:17 +0000 2014,"Facebook Apologizes To LGBT Community, Promises Changes To “Real Names” Policy - http://t.co/ZhbznLSUQp"
517373707770421249,Wed Oct 01 18:01:18 +0000 2014,"RT @BuzzFeed: Texas Gov. Rick Perry Says Some School Children Were In Contact With Ebola Patient
http://t.co/0WVRbPnAfd"
517370708440416256,Wed Oct 01 17:49:23 +0000 2014,Getting my ticket now. RT @sleepnomorenyc: Follow your fate into the #Inferno. Halloween at The McKittrick Hotel. http://t.co/jxobbDSvgy
517342637935050752,Wed Oct 01 15:57:51 +0000 2014,"Everyone, stop what you're doing right now and wish @moby_dickhead a happy birthday!"
517337650358157312,Wed Oct 01 15:38:02 +0000 2014,wait… RT @ajc: White lesbian couple sues after baby born from black sperm donor http://t.co/2K36YSF5dw
517334771811516417,Wed Oct 01 15:26:35 +0000 2014,@jesseberney Damn it.
517334285016391681,Wed Oct 01 15:24:39 +0000 2014,Your move.
517331859521691648,Wed Oct 01 15:15:01 +0000 2014,RT @annehelen: BuzzFeed’s ethnicity breakdown in Editorial: http://t.co/FwN476syDC
517331594445869058,Wed Oct 01 15:13:58 +0000 2014,@pilotbacon @margareteby @knguyen @meredithturits +1
517329691477561344,Wed Oct 01 15:06:24 +0000 2014,Here is what BuzzFeed is doing about diversity. http://t.co/fFAMXOnGVx
517327828548059136,Wed Oct 01 14:59:00 +0000 2014,"Needless to say, @jlfeder's international LGBT news reporting for BuzzFeed is one of the many reasons I love my job."
517327271904804864,Wed Oct 01 14:56:47 +0000 2014,@meredithturits @knguyen @margareteby @pilotbacon Actual question though: are we reading or telling stories on the spot?
517327145584975873,Wed Oct 01 14:56:17 +0000 2014,Facebook Requires LGBT People To Use Real Names Even In Countries Where Homosexuality Is A Crime http://t.co/Dj5YhdwZO8
517322623458738177,Wed Oct 01 14:38:19 +0000 2014,Russia Says Exchange Student In U.S. Was “Illegally” Put Up For Adoption And “Handed Over” To A Same-Sex Couple http://t.co/8IXV0qZG7R
517322623458738177,Wed Oct 01 14:38:19 +0000 2014,Russia Says Exchange Student In U.S. Was “Illegally” Put Up For Adoption And “Handed Over” To A Same-Sex Couple http://t.co/8IXV0qZG7R
517319407396483073,Wed Oct 01 14:25:32 +0000 2014,@aszingarelli *hug*
517319381756686337,Wed Oct 01 14:25:26 +0000 2014,"RT @aszingarelli: I love who and what I am in America, which means that my heart breaks and puts itself back together every single day» htt…"
517316963664953344,Wed Oct 01 14:15:50 +0000 2014,I love that @LambdaLiterary asked me about my use of camp and “black faggotry” on Twitter. http://t.co/HNSBXNL8yx
517313153999597568,Wed Oct 01 14:00:41 +0000 2014,"OMG! Thanks, @jennydeluxe! Glad you like PRELUDE TO BRUISE. http://t.co/CwlqLU24AW"
517290432360099840,Wed Oct 01 12:30:24 +0000 2014,@AnthonyBLSmith @chocobohomo @LukasThinks @JMatthiasFord @jersing I'm going to kill John.
517169368565039104,Wed Oct 01 04:29:20 +0000 2014,@ParkerMolloy *hug*
517118869941796864,Wed Oct 01 01:08:40 +0000 2014,@AnthonyBLSmith Hiiiiiiiiiiiiiiiiiiiiiiii.
517073947113037824,Tue Sep 30 22:10:10 +0000 2014,@shani_o I hate chu.
517073588898512896,Tue Sep 30 22:08:45 +0000 2014,“I don’t like… oohoo… living under your spotlight.” - Jennifer Hudson and/or Saeed Jones
517073449131704320,Tue Sep 30 22:08:11 +0000 2014,"RT @KelleyLCarter: THE LIGHT IS BRIGHT. I AGREE. RT @theferocity @KelleyLCarter SAY IT LOUDER, KELLEY."
517072907072458752,Tue Sep 30 22:06:02 +0000 2014,RT @KelleyLCarter: The light is bright. I agree. RT @theferocity I made @KelleyLCarter sit at my desk so she could see - firsthand - what I…
517072888189681664,Tue Sep 30 22:05:57 +0000 2014,"@KelleyLCarter SAY IT LOUDER, KELLEY."
517072466376933376,Tue Sep 30 22:04:17 +0000 2014,I made @KelleyLCarter sit at my desk so she could see - firsthand - what I am dealing with.
517072142417285121,Tue Sep 30 22:03:00 +0000 2014,I AM A SHADE QUEEN. THE FUCK Y’ALL GOT ME SITTING UNDER THIS BRIGHT LIGHT FOR?
517072062956183552,Tue Sep 30 22:02:41 +0000 2014,ATTICA! ATTICA! ATTICA!
517071830390423554,Tue Sep 30 22:01:45 +0000 2014,DO YOU HEAR THE PEOPLE SING SINGING THE SONGS OF ANGRY MEN
517071233494814721,Tue Sep 30 21:59:23 +0000 2014,I bet the office lights aren’t this damn bright at @TheToast.
517071099323248640,Tue Sep 30 21:58:51 +0000 2014,Ugh. Everyone just thinks I’m hungover (again.) This is not fair.
517070829616922626,Tue Sep 30 21:57:47 +0000 2014,Now I’m wearing sunglasses at my desk in an attempt TO SURVIVE THIS INHUMANELY BRIGHT LIGHT ABOVE ME. http://t.co/btxHi37E0t
517068978926411777,Tue Sep 30 21:50:25 +0000 2014,@robotics Where are you?
517068893719126017,Tue Sep 30 21:50:05 +0000 2014,@robotics JOANNA I AM DYING.
517068815646359552,Tue Sep 30 21:49:46 +0000 2014,It’s not just me?! RT @robotics: @theferocity I put sunglasses on yesterday for this very reason and everyone mocked me
517068277001236480,Tue Sep 30 21:47:38 +0000 2014,There is a very bright light above my new desk and it’s giving me a headache and I’m pretty sure I’m dying good bye everyone I love you all.
517068122244022272,Tue Sep 30 21:47:01 +0000 2014,"RT @SkarSkarSkar: ""Don't make me laugh, I don't have the energy."" - blanket blob, formerly known as @theferocity http://t.co/bbrR2CJIL1"
517056295279808512,Tue Sep 30 21:00:01 +0000 2014,Lawmakers Urge Obama To Include LGBT Protections In Immigration Executive Action http://t.co/04wRux7XJo
517056222545989632,Tue Sep 30 20:59:44 +0000 2014,"… RT @Alannabean: oh god you guys do not look up ""ebola"" on etsy"
517055220027645952,Tue Sep 30 20:55:45 +0000 2014,"Well, I guess I know what I’m wearing to brunch this weekend. http://t.co/EJGgDJAPeb"
517054665330917376,Tue Sep 30 20:53:33 +0000 2014,@AngelNafis @EmilyMandel RIP.
517054304595636224,Tue Sep 30 20:52:07 +0000 2014,"I just finished reading STATION ELEVEN the other day, you know, the novel in which humanity is WIPED OUT BY THE FLU IN A FEW DAYS."
517052997252046848,Tue Sep 30 20:46:55 +0000 2014,"*starts rolling blunts with sage mixed in* 

*hands blunts out to Twitter followers* 

We’ll get through this together."
517052865467006976,Tue Sep 30 20:46:24 +0000 2014,"RT @weeddude: RT @Walldo: CBS local affiliate reports ""a person in Dallas definitely has the Ebola virus"" http://t.co/1uNuswUUJs"
517052111050530816,Tue Sep 30 20:43:24 +0000 2014,Well… great. RT @CNBC BREAKING: CDC confirms first Ebola case diagnosed in the United States http://t.co/MLV8nhp2ST
517049972752396288,Tue Sep 30 20:34:54 +0000 2014,@roemcdermott *hug*
517049940669788160,Tue Sep 30 20:34:46 +0000 2014,RT @roemcdermott: “You’re already dead.” Read this 2 years ago &amp; it slayed me. @theferocity's How Men Fight For Their Lives: http://t.co/vD…
517048613890179072,Tue Sep 30 20:29:30 +0000 2014,@asmith83 Meanwhile I’m swooning over your avatar so let’s call it even.
517047818976899072,Tue Sep 30 20:26:20 +0000 2014,"I will not punch down. I will not punch down. I will not punch down. 

BUT I WILL READ FOR FILTH IF THREATENED."
517039682363072512,Tue Sep 30 19:54:01 +0000 2014,@tigerwang @LukasThinks @IsaacFitzgerald @dcbigjohn LOL.
517038915031957505,Tue Sep 30 19:50:58 +0000 2014,BuzzFeed exclusive: The 5 Most Amazing Moments In The New “AHS: Freak Show” Trailer http://t.co/JhljxAHgGo http://t.co/iGkciDmLEL
517037367287635968,Tue Sep 30 19:44:49 +0000 2014,"she’s pretty cool, y’all. RT @shani_o: come work with meeeeeeee http://t.co/fckG7AKzJQ"
517035106587131908,Tue Sep 30 19:35:50 +0000 2014,"RT @IsaacFitzgerald: @theferocity Quit blowing up my fang-smile spot, Saeed!"
517034713278849025,Tue Sep 30 19:34:16 +0000 2014,Warning: @IsaacFitzgerald smiles with all of his teeth whenever he’s ‘really stressed out or angry.
517022507422208002,Tue Sep 30 18:45:46 +0000 2014,*faints* RT @ifyouseekjaimie: @theferocity OHHHHHHHHHHHH http://t.co/3USDyVc3dU
517021969523671040,Tue Sep 30 18:43:37 +0000 2014,@Tanya_Chen xx.
517021897268420610,Tue Sep 30 18:43:20 +0000 2014,@LeeJarry It was fun!
517021556611252224,Tue Sep 30 18:41:59 +0000 2014,BuzzFeed asked me and some other gay guys to explain tampons… https://t.co/tj7Qqt6OKC http://t.co/idhYYqdeFs
517017046438383616,Tue Sep 30 18:24:04 +0000 2014,I'm diversifying new stands y'all. #OccupyThenPose http://t.co/0HGHd8Whs7
517011057504952320,Tue Sep 30 18:00:16 +0000 2014,"&lt;3 RT @MarieMockett: @Theferocity Booksmith, the Haight, San Francisco http://t.co/af9dmsvfr4"
516998551201935360,Tue Sep 30 17:10:34 +0000 2014,I’m about to read some poems and do a Q&amp;A with my coworkers for BuzzFeed’s Book Club. *beat* What a time to be alive.
516993888809410560,Tue Sep 30 16:52:03 +0000 2014,MAN ALIVE by @ThomasPageMcBee gets a starred review from @PublishersWkly! http://t.co/R6bueSmtyU
516989053204717568,Tue Sep 30 16:32:50 +0000 2014,@J_Casssssidy Accuratae.
516988885235433472,Tue Sep 30 16:32:10 +0000 2014,RT @GayLannister: I feel like my entire life has lead up to this moment when I see Carey Agos shirtless in handcuffs http://t.co/Jp8MiMYznm
516988868420448256,Tue Sep 30 16:32:06 +0000 2014,The amount of ways in which Carey Agos could get it… Let’s pause for a moment of silence.
516987769902874624,Tue Sep 30 16:27:44 +0000 2014,RT @cavecanempoets: Saeed Jones (@theferocity) talks to @TIME about 'Prelude to Bruise' &amp; how being an online editor affects his work: http…
516979436454158336,Tue Sep 30 15:54:37 +0000 2014,WHOA. RT @katiejmbaker: I work alongside geniuses http://t.co/g4s74b6xKh
516973265148190720,Tue Sep 30 15:30:05 +0000 2014,"He’s not wrong. RT @Gawker: Tumblr stud: Eating my own cum in ""leaked"" vids doesn't make me gay http://t.co/evBMJpvOmr"
516970564016435200,Tue Sep 30 15:19:21 +0000 2014,@imjasondiamond yaaaaaaaas.
516964907439628288,Tue Sep 30 14:56:53 +0000 2014,MTV True Life: My wifi connection is a hater.
516958438493290496,Tue Sep 30 14:31:11 +0000 2014,Happy pub day to @annehelen! Her new book SCANDALS OF CLASSIC HOLIDAY spills all of the tea (and has receipts.) http://t.co/BAqheJdu9u
516957409815040000,Tue Sep 30 14:27:05 +0000 2014,"After she read my book, the inimitable @Alannabean made this for me! http://t.co/oX20EHpVgN"
516954602198298624,Tue Sep 30 14:15:56 +0000 2014,"""HIV might no longer be a death sentence, but today it is often a prison sentence.” http://t.co/gJ1mO2RS6R"
516947438050230272,Tue Sep 30 13:47:28 +0000 2014,@LukasThinks @IsaacFitzgerald And good morning!
516947324363620352,Tue Sep 30 13:47:01 +0000 2014,"RT @LukasThinks: Really thrilled to see that my friends @theferocity and @IsaacFitzgerald have been deemed ""non-essential""! Congrats! http:…"
516946186763501569,Tue Sep 30 13:42:30 +0000 2014,"RT @chrisgeidner: No order list this morn from #SCOTUS, so that means no info about what they're doing w the marriage cases (or anything el…"
516935039125581825,Tue Sep 30 12:58:12 +0000 2014,Yessssss. RT @mattpetronzio: The Toast hires @rgay to lead new sister site ‘The Butter’ http://t.co/Jb0iWf5jEm
516876669689561089,Tue Sep 30 09:06:15 +0000 2014,RT @NewYorker: How and where do pleasure and motivation—the impulse to eat a piece of cake or to resist it—arise in the brain? http://t.co/…
516770805393686528,Tue Sep 30 02:05:35 +0000 2014,@liamstack From March: http://t.co/qaounUPNvw And more to come. @chrisgeidner
516770533212708864,Tue Sep 30 02:04:30 +0000 2014,@liamstack From February: http://t.co/tkGLE3cxoV @chrisgeidner
516756709906599937,Tue Sep 30 01:09:35 +0000 2014,This city is my home.
516755478928711681,Tue Sep 30 01:04:41 +0000 2014,@jess_mc Hehe. So happy to know you!
516752216263516160,Tue Sep 30 00:51:43 +0000 2014,"RT @Yolo_Tengo: ""I pitied him as he tried to kill me. It struck me as such an essential vein of American masculinity."" @theferocity http://…"
516703989409525760,Mon Sep 29 21:40:05 +0000 2014,@thephatic *that
516703931859484672,Mon Sep 29 21:39:51 +0000 2014,@thephatic Scott lives in London; they may be part of the reason why. :)
516698785901477888,Mon Sep 29 21:19:25 +0000 2014,@brokeymcpoverty Is that Billy H?
516695750580129792,Mon Sep 29 21:07:21 +0000 2014,"“Nobody in this nation feels safe, and I’m still a reason why.” — @jerichobrown, The New Testament http://t.co/SVtKToxXfv"
516694881293832192,Mon Sep 29 21:03:54 +0000 2014,"Now that @iSmashFizzle sits directly in my line of vision, I can glare at her like the sun. Makes the side eye look like heart-eye emoji."
516693751801348096,Mon Sep 29 20:59:24 +0000 2014,That thing where you leave your desk to go pee then remember you left a gchat window open and have to run back.
516693409739071488,Mon Sep 29 20:58:03 +0000 2014,*turns up* http://t.co/GGDatWFsTO
516686172849192961,Mon Sep 29 20:29:17 +0000 2014,*pretends coffee is water*
516685920972849153,Mon Sep 29 20:28:17 +0000 2014,@EmilyDreyfuss I regret nothing.
516683816325615616,Mon Sep 29 20:19:55 +0000 2014,Sexual Orientation: Dolly Parton singing “Jolene.”
516682793452322817,Mon Sep 29 20:15:52 +0000 2014,@shani_o Might need to call in Jason Momoa.
516682531861975040,Mon Sep 29 20:14:49 +0000 2014,Moving desks stressed me out beyond belief. I’m listening to “Jolene.” Everyone keep your distance for the next 30-45 minutes.
516669469264216064,Mon Sep 29 19:22:55 +0000 2014,@tnwhiskeywoman I feel you.
516668813035974657,Mon Sep 29 19:20:18 +0000 2014,"Okay, it may be time for me to reconsider fucking with Uber… http://t.co/EoZtS58Fds"
516665594197082115,Mon Sep 29 19:07:31 +0000 2014,"And my queens, @jerichobrown’s poetry collection THE NEW TESTAMENT will hurt your feelings. http://t.co/SVtKToxXfv"
516665407798013953,Mon Sep 29 19:06:47 +0000 2014,I am so excited to @Danez_Smif’s new poetry collection and you should be too. http://t.co/NTxJ8dyWa1
516664902183059456,Mon Sep 29 19:04:46 +0000 2014,@mylestanzer I’m all up in my feelings.
516664681831088128,Mon Sep 29 19:03:53 +0000 2014,Pretending this @GuernicaMag piece about Rob Kardashian isn’t about to make me cry. http://t.co/urFuzFROj0
516659944465383424,Mon Sep 29 18:45:04 +0000 2014,RT @michaelhayes: ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real http://t.co/Y3qky4ulYE
516657625451491328,Mon Sep 29 18:35:51 +0000 2014,RT @antiviolence: Because almost three-quarters (72%) of anti-#LGBTQ homicide victims in 2013 were trans women #StopTransMurders - http://t…
516655495424524288,Mon Sep 29 18:27:23 +0000 2014,“is… is she… is Aretha using autotune?” - @AdamSerwer
516655337974550530,Mon Sep 29 18:26:46 +0000 2014,@macleanbrendan Ha.
516655193828900864,Mon Sep 29 18:26:11 +0000 2014,@gaybonez But actually though.
516654726000422912,Mon Sep 29 18:24:20 +0000 2014,WHO THE HELL DID ARETHA’S MAKE-UP FOR THIS ALBUM COVER? http://t.co/8Z8lRsMrKa
516654472249217025,Mon Sep 29 18:23:19 +0000 2014,@chrisgeidner *carries*
516654146397945857,Mon Sep 29 18:22:02 +0000 2014,@chrisgeidner Nope. It’s awful and insidious and signal boosts someone who is clearly craving attention.
516653898845941760,Mon Sep 29 18:21:03 +0000 2014,I’m intrigued. RT @outmagazine: Aretha Franklin Covers Adele's 'Rolling In the Deep' http://t.co/ThzHEsRPy7
516653691433394176,Mon Sep 29 18:20:13 +0000 2014,@mojgani I tried that a few years back and just… no. It wasn’t the same.
516653572118044673,Mon Sep 29 18:19:45 +0000 2014,"@NFLGoodwitch Though I should be immune by now, that mess can really get under the skin."
516653247076245505,Mon Sep 29 18:18:27 +0000 2014,@seraph76 *gets you some water*
516652700495511552,Mon Sep 29 18:16:17 +0000 2014,"Okay, seriously, please try to refrain from retweeting hateful, ignorant losers. Don’t inflict their incompetence on the rest of us."
516651525767446528,Mon Sep 29 18:11:37 +0000 2014,@chrisgeidner mmhmm.
516651081905213440,Mon Sep 29 18:09:51 +0000 2014,*glares at @chrisgeidner for retweeting madness into my timeline*
516648484033028096,Mon Sep 29 17:59:32 +0000 2014,Someone just emailed me about ISIS doing the shmoney dance. How is your Monday going?
516647715200327680,Mon Sep 29 17:56:28 +0000 2014,@taylorhhayden !
516645542244663298,Mon Sep 29 17:47:50 +0000 2014,"I told @flavorwire black men are stereotyped in art as ""hooded thugs with a gun where a dick should be.” http://t.co/fpguwjKGrK"
516645098126606336,Mon Sep 29 17:46:04 +0000 2014,You ever give an interview and kinda forget what you said during the interview? Well...
516643553980985344,Mon Sep 29 17:39:56 +0000 2014,@PWreviews @ThomasPageMcBee @CityLightsBooks Yesssssssssssss.
516643510104363008,Mon Sep 29 17:39:46 +0000 2014,RT @PWreviews: Starred indie review: In 'Man Alive' @ThomasPageMcBee asks what makes a man? @CityLightsBooks  http://t.co/xMJrkYM2xg
516641914545012736,Mon Sep 29 17:33:25 +0000 2014,The Itis is basically like experiencing “0 to 100” in reverse.
516641792268439552,Mon Sep 29 17:32:56 +0000 2014,RT @brokeymcpoverty: initiate: itis
516641431696719872,Mon Sep 29 17:31:30 +0000 2014,*cancels all meetings and appointments for the rest of the day*
516641307721469952,Mon Sep 29 17:31:01 +0000 2014,Might have to pop a molly just so I can fight off The Itis right now. Desperate times.
516640935674118144,Mon Sep 29 17:29:32 +0000 2014,Dinosaur BBQ at work means the itis is setting in real quick. REAL FUCKING QUICK.
516637224155484160,Mon Sep 29 17:14:47 +0000 2014,"Oh word? RT @OTMBrooke: My ex-brother-in-law was excused from a jury when he said he liked ""Orange is the New Black."""
516636017181618176,Mon Sep 29 17:09:59 +0000 2014,@LukasThinks Ask @ellenclaycomb about her strategy for getting me to places on time.
516632347828310016,Mon Sep 29 16:55:24 +0000 2014,"@Captain_Cle Thanks, Lance."
516631470811922432,Mon Sep 29 16:51:55 +0000 2014,"3 Suspects Arraigned On Hate Crime Charges In Brooklyn Anti-LGBT Shooting
http://t.co/ENZ45Wf7T0"
516630085194223616,Mon Sep 29 16:46:25 +0000 2014,"RT @TIMECulture: ""No one is safe"" in @theferocity's debut collection of poems http://t.co/Swaznzuf1t"
516625978643476483,Mon Sep 29 16:30:06 +0000 2014,@imjasondiamond He is the nicest guy ever! We spoke for over an hour. @flavorwire
516625738645397505,Mon Sep 29 16:29:09 +0000 2014,Here’s @flavorwire on #PreludeToBruise and “what it means to be wanted” — http://t.co/fpguwjKGrK
516625607594352640,Mon Sep 29 16:28:37 +0000 2014,"Okay, I swear I didn’t plan this but…"
516624437622624256,Mon Sep 29 16:23:59 +0000 2014,"@natepentz Reading it now. Thanks, Nate. @StarTribune"
516624389769805824,Mon Sep 29 16:23:47 +0000 2014,RT @natepentz: @theferocity did you see the minneapolis @StarTribune published an anti transgender ad in the Sunday paper? http://t.co/CQca…
516620757066346496,Mon Sep 29 16:09:21 +0000 2014,Listen to @NPR’s All Things Considered review PRELUDE TO BRUISE!  http://t.co/QFdSoAju8c
516616912839913472,Mon Sep 29 15:54:04 +0000 2014,"@NolanFeeney Loved talking with you, Nolan."
516616851523399680,Mon Sep 29 15:53:50 +0000 2014,“No one is safe in these poems.” @TIME interviewed me about PRELUDE TO BRUISE: http://t.co/l6SUBI9V48
516612103382515713,Mon Sep 29 15:34:58 +0000 2014,“Would you go down on a guy for a million dollars?” http://t.co/TbfOah9y7x
516607587660623872,Mon Sep 29 15:17:01 +0000 2014,"RT @aubreyhirsch: Deep &amp; interesting conversation with my gender studies students today about @iSmashFizzle's ""The Year I grew Wildly…"" htt…"
516599594399330304,Mon Sep 29 14:45:15 +0000 2014,WHAT?! RT @thefader: The @afropunk festival is heading to Atlanta in 2015. http://t.co/h1Caklsaml http://t.co/bFE2U7cNxX
516597700130013184,Mon Sep 29 14:37:44 +0000 2014,"ESPN playing damage control on Twitter this morning, I see. https://t.co/bPhflIt61q"
516437623095967744,Mon Sep 29 04:01:38 +0000 2014,@glittercrisis Loving this trivia.
516434966025338881,Mon Sep 29 03:51:05 +0000 2014,"Wait, what? Tell me everything. RT @glittercrisis: @theferocity keep thinking about how Bette's lawyers NEGOTIATED THIS."
516434866955886593,Mon Sep 29 03:50:41 +0000 2014,@mathewrodriguez This movie is so much.
516434136878555136,Mon Sep 29 03:47:47 +0000 2014,"""Thank you, Max, for that MARVELOUS introduction."" Yaaaaaaaaaaaaaaaaaaaaaasss."
516433770619342849,Mon Sep 29 03:46:20 +0000 2014,@Kiarri_ Hehe.
516433404976701440,Mon Sep 29 03:44:53 +0000 2014,"It's time for the ""I Put A Spell On You"" scene and my body is ready."
516433238450245632,Mon Sep 29 03:44:13 +0000 2014,RT @hunktears: @theferocity WITCHES PREYING ON DUMB VIRGIN BOYS INFLUENCED ME VERY STRONGLY AS A CHILD
516433160738193408,Mon Sep 29 03:43:55 +0000 2014,@flahertykeely How is this a Disney movie?!
516432418056966144,Mon Sep 29 03:40:57 +0000 2014,"""Come here. Are you a virgin?"" ""Yeah."" ""Really?"""
516432302591991808,Mon Sep 29 03:40:30 +0000 2014,"""And he's a virgin."""
516432047553150976,Mon Sep 29 03:39:29 +0000 2014,@glittercrisis OMG.
516431567083036672,Mon Sep 29 03:37:35 +0000 2014,@aurosan And I'm telling you I'm not going.
516431310009933824,Mon Sep 29 03:36:33 +0000 2014,"Can we talk about the bus driver in ""Hocus Pocus"" though? Can we talk about him, my queens?"
516430455563112448,Mon Sep 29 03:33:10 +0000 2014,"Yaaaaaaaaas, Billie. Hottest zombie in the game."
516429819463368704,Mon Sep 29 03:30:38 +0000 2014,"""...when I knew some airhead virgin would light the candle."""
516429624507891712,Mon Sep 29 03:29:51 +0000 2014,@annfriedman Never change.
516427524335996928,Mon Sep 29 03:21:31 +0000 2014,"""A virgin lit the candle."""
516427119975747584,Mon Sep 29 03:19:54 +0000 2014,"If I had better taste in men, I wouldn't have been able to write PRELUDE TO BRUISE. @bubbleMAMI"
516426924349210625,Mon Sep 29 03:19:08 +0000 2014,RT @bubbleMAMI: @theferocity ummm... I once saw @aurosan tweet that u have the worst taste in men. This tweet is its reincarnate.
516426913817305089,Mon Sep 29 03:19:05 +0000 2014,@bubbleMAMI @aurosan LOLOLOLOLOL.
516426530042707968,Mon Sep 29 03:17:34 +0000 2014,"LOL at Max's virginity being a plot device in ""Hocus Pocus."""
516426256792190977,Mon Sep 29 03:16:29 +0000 2014,Yabbos.
516425669392482305,Mon Sep 29 03:14:08 +0000 2014,"""Hocus Pocus"" makes me nostalgic for the days before white people invented pumpkin spice latte. It was a simpler time."
516424831991287808,Mon Sep 29 03:10:49 +0000 2014,"Yaaaaas. RT @aaronmedwards: @theferocity ""You betta read, Winnie"" is something I have said at the TV screen while watching that movie."
516424764328800257,Mon Sep 29 03:10:33 +0000 2014,@LukasThinks Good thing you're patient.
516424643474116608,Mon Sep 29 03:10:04 +0000 2014,"The actor who played the bully Jay in ""Hocus Pocus"" is fine now too. http://t.co/Laxo1eXNuY"
516423991159164931,Mon Sep 29 03:07:28 +0000 2014,@JaimesonPaul LOL.
516423911157030912,Mon Sep 29 03:07:09 +0000 2014,"The actor who played Max in ""Hocus Pocus"" is a DILF now. Plot twist. http://t.co/frZrsRyqmj"
516423628888748032,Mon Sep 29 03:06:02 +0000 2014,Yoooooooooo.
516423085550223360,Mon Sep 29 03:03:52 +0000 2014,"I love that Winifred loves her boooooook so much. Really, ""Hocus Pocus"" is a literacy campaign for witches and gays to be."
516422898878517248,Mon Sep 29 03:03:08 +0000 2014,"*cackles* RT @mollitudo: Light your virgin candles, @theferocity is live tweeting Hocus Pocus."
516422289580384256,Mon Sep 29 03:00:43 +0000 2014,@mstharrington I haven't yet but want to.
516422216070995969,Mon Sep 29 03:00:25 +0000 2014,"You notice how all the spells in ""Hocus Pocus"" lowkey sound like rap freestyles? LOL."
516421578318692353,Mon Sep 29 02:57:53 +0000 2014,"I never want to be a drag queen more than when I'm watching Bette Midler SLAY camp in ""Hocus Pocus."""
516420780457213952,Mon Sep 29 02:54:43 +0000 2014,@johndegarson I will block you.
516419561659564032,Mon Sep 29 02:49:52 +0000 2014,That’s between you and your god. RT @getlowder: @theferocity confession: I have never seen Hocus Pocus
516418670357012480,Mon Sep 29 02:46:20 +0000 2014,"Let me go re-up on Johnny Walker right quick. Gotta watch “Hocus Pocus” in style, my queens."
516418427645227008,Mon Sep 29 02:45:22 +0000 2014,"Just when I think I understand the depths of Calvin’s depravity... RT @aurosan: @theferocity a pore strip, my porn"
